company_code,avg_daily_high_low_range,avg_daily_volume,avg_trading_capital,instrument_token,tradingsymbol,name,exchange
251,4.81532783441513278920,682627.200000000000,339971818.48000000,251,BBL,Bharat Bijlee Limited,NSE
252,6.09096482095665694420,734974.800000000000,339929907.52500000,252,BBOX,Black Box Limited,NSE
253,5.58901206240622240670,503603.300000000000,336604373.51500000,253,BBTC,Bombay Burmah Trading Corporation Limited,NSE
254,6.52777307715610146040,686937.800000000000,330470493.49500000,254,BBTCL,B&B Triplewall Containers Limited,NSE
255,4.95936033722713348320,937997.600000000000,326474795.59000000,255,BCLIND,Bcl Industries Limited,NSE
256,5.47406523356213072580,560648.600000000000,324270594.74000000,256,BCONCEPTS,Brand Concepts Limited,NSE
257,8.46838310690810584510,706065.800000000000,323728406.91000000,257,BDL,Bharat Dynamics Limited,NSE
258,4.93303596829069820680,5944950.500000000000,318959691.45400000,258,BEARDSELL,Beardsell Limited,NSE
259,3.94035650404183168280,588455.200000000000,313456539.02000000,259,BECTORFOOD,Mrs. Bectors Food Specialities Limited,NSE
260,4.55138927268549997380,4210183.800000000000,312695163.82000000,260,BEDMUTHA,Bedmutha Industries Limited,NSE
261,5.90794167053580009710,873422.600000000000,306905956.81000000,261,BEL,Bharat Electronics Limited,NSE
262,3.66176774939965629160,683533.400000000000,302503453.39000000,262,BEML,BEML Limited,NSE
263,4.72792316792449089880,1531140.000000000000,302359707.96600000,263,BEPL,Bhansali Engineering Polymers Limited,NSE
264,5.12734035698173337360,659216.200000000000,302208907.03500000,264,BERGEPAINT,Berger Paints (I) Limited,NSE
265,5.12508380900997655770,581917.600000000000,298970888.91500000,265,BESTAGRO,Best Agrolife Limited,NSE
266,5.48466912454657399470,2031974.000000000000,292576861.59900000,266,BFINVEST,BF Investment Limited,NSE
267,5.67941834905054541590,2673479.200000000000,291672806.35000000,267,BFUTILITIE,BF Utilities Limited,NSE
268,5.42738782588819835950,1194915.500000000000,290958057.30900000,268,BGLOBAL,Bharatiya Global Infomedia Limited,NSE
269,4.67187263312554412480,1322064.400000000000,285068239.62000000,269,BGRENERGY,BGR Energy Systems Limited,NSE
270,4.22385960494859154300,2068666.800000000000,284273264.85000000,270,BHAGCHEM,Bhagiradha Chemicals & Industries Limited,NSE
271,3.59261389346435370620,1188744.500000000000,280980232.97000000,271,BHAGERIA,Bhageria Industries Limited,NSE
272,6.81049378895096033180,2040007.900000000000,279918781.10900000,272,BHAGYANGR,Bhagyanagar India Limited,NSE
273,3.57957140880269188320,540667.400000000000,269143451.44000000,273,BHANDARI,Bhandari Hosiery Exports Limited,NSE
274,6.94639351917858991520,3869326.400000000000,266989016.79600000,274,BHARATFORG,Bharat Forge Limited,NSE
275,3.61122455375578755460,1160515.000000000000,262698808.78200000,275,BHARATGEAR,Bharat Gears Limited,NSE
276,6.73348592539204311970,533565.800000000000,261925914.59500000,276,BHARATRAS,Bharat Rasayan Limited,NSE
277,4.47550634902012381900,720433.600000000000,257441886.93500000,277,BHARATWIRE,Bharat Wire Ropes Limited,NSE
278,3.82234386261274302010,507046.100000000000,256346664.95500000,278,BHARTIARTL,Bharti Airtel Limited,NSE
279,5.51918710019590340320,827539.200000000000,251053498.50000000,279,BHARTIHEXA,Bharti Hexacom Limited,NSE
280,4.65376212626278936530,1387932.700000000000,247021282.78400000,280,BHEL,Bharat Heavy Electricals Limited,NSE
281,4.07497520385345747880,9738588.000000000000,241792248.40000000,281,BIGBLOC,Bigbloc Construction Limited,NSE
282,4.60900114529914082240,1922713.200000000000,240828679.28000000,282,BIKAJI,Bikaji Foods International Limited,NSE
283,7.27724358587752080170,817261.100000000000,240449010.60000000,283,BIL,Bhartiya International Limited,NSE
284,4.54219727922330112690,609495.300000000000,239055715.60500000,284,BINANIIND,Binani Industries Limited,NSE
285,5.04419036148493187950,523046.400000000000,238333316.64000000,285,BIOCON,Biocon Limited,NSE
286,7.44387882213867082820,3316949.500000000000,237036518.04000000,286,BIOFILCHEM,Biofil Chemicals & Pharmaceuticals Limited,NSE
287,7.31910052198951629740,4006393.800000000000,236037289.66000000,287,BIRLACABLE,Birla Cable Limited,NSE
288,6.04262529180476818140,5063655.000000000000,236004665.44700000,288,BIRLACORPN,Birla Corporation Limited,NSE
289,3.75193112275926560450,546398.600000000000,235522377.02000000,289,BIRLAMONEY,Aditya Birla Money Limited,NSE
290,5.76594187931785326620,834383.400000000000,234150732.40000000,290,BLACKBUCK,Zinka Logistics Solutions Limited,NSE
291,5.15887033912631587300,770754.400000000000,231931531.17000000,291,BLAL,BEML Land Assets Limited,NSE
292,5.85095313497815373590,1635648.900000000000,228729967.43100000,292,BLBLIMITED,BLB Limited,NSE
293,4.56749083585074327520,1228753.200000000000,225386131.860000000000,293,BLISSGVS,Bliss GVS Pharma Limited,NSE
294,5.65319335310095996820,646861.700000000000,225268112.21500000,294,BLKASHYAP,B. L. Kashyap and Sons Limited,NSE
295,5.11235828949289579100,1096596.000000000000,224648659.21300000,295,BLS,BLS International Services Limited,NSE
296,5.97823791456892195000,1705099.800000000000,223206241.68400000,296,BLSE,BLS E-Services Limited,NSE
297,5.74170711575009698200,2398201.000000000000,217469990.27400000,297,BLUECHIP,Blue Chip India Limited,NSE
298,5.82911430071132224920,6737568.000000000000,217071612.21800000,298,BLUECOAST,Blue Coast Hotels Limited,NSE
299,3.40521105813901885660,700064.800000000000,214128689.215000000000,299,BLUEDART,Blue Dart Express Limited,NSE
300,7.17313470953257082740,4637127.400000000000,212857586.41200000,300,BLUEJET,Blue Jet Healthcare Limited,NSE
301,4.70850356787264241720,3078459.500000000000,209245743.50200000,301,BLUESTARCO,Blue Star Limited,NSE
302,3.32006051222179307980,4225130.900000000000,208927559.58100000,302,BODALCHEM,Bodal Chemicals Limited,NSE
303,4.68588335793670925000,1618277.900000000000,205983670.77200000,303,BOHRAIND,Bohra Industries Limited,NSE
304,6.12707915331113728400,706324.800000000000,204282768.210000000000,304,BOMDYEING,Bombay Dyeing & Mfg Company Limited,NSE
305,10.65666906855740558220,1456254.600000000000,203681620.86000000,305,BOROLTD,Borosil Limited,NSE
306,4.19379195051129762660,2971755.100000000000,198149286.78900000,306,BORORENEW,BOROSIL RENEWABLES LIMITED,NSE
307,5.67928474901298167530,4935581.100000000000,198127184.52900000,307,BOROSCI,Borosil Scientific Limited,NSE
308,6.74635018405786759860,527559.900000000000,194650503.600000000000,308,BOSCHLTD,Bosch Limited,NSE
309,8.18929961923655427580,646676.200000000000,191483177.780000000000,309,BPCL,Bharat Petroleum Corporation Limited,NSE
310,3.78219441666017564020,546693.600000000000,188866471.140000000000,310,BPL,BPL Limited,NSE
311,6.62202448241865256850,13070697.600000000000,186032795.44200000,311,BRIGADE,Brigade Enterprises Limited,NSE
312,7.33910422599907735670,600180.000000000000,185678705.09000000,312,BRITANNIA,Britannia Industries Limited,NSE
313,5.48138614236970833200,907701.800000000000,185221529.726000000000,313,BRNL,Bharat Road Network Limited,NSE
314,4.19089265659464949330,1274529.900000000000,182158053.97600000,314,BROOKS,Brooks Laboratories Limited,NSE
315,7.44772399615163393780,1186440.500000000000,182028706.094000000000,315,BSE,BSE Limited,NSE
316,4.85055621402416432160,917280.800000000000,180391528.85800000,316,BSHSL,Bombay Super Hybrid Seeds Limited,NSE
317,7.15228477642591447170,684311.400000000000,177332844.935000000000,317,BSL,BSL Limited,NSE
318,4.10353607170726847020,554021.800000000000,173564232.070000000000,318,BSOFT,BIRLASOFT LIMITED,NSE
319,4.80898727918386645790,546863.500000000000,171321204.79000000,319,BTML,Bodhi Tree Multimedia Limited,NSE
320,4.79820335664179732940,780692.200000000000,169591457.460000000000,320,BUTTERFLY,Butterfly Gandhimathi Appliances Limited,NSE
321,4.03981581208480355530,946794.100000000000,169551963.905000000000,321,BVCL,Barak Valley Cements Limited,NSE
322,4.00317699835239456780,1255444.800000000000,167327513.830000000000,322,BYKE,The Byke Hospitality Ltd,NSE
323,4.47801268334020790060,2559565.800000000000,165583413.548000000000,323,CALSOFT,California Software Company Limited,NSE
324,9.63425221985021738370,584362.200000000000,164451248.612000000000,324,CAMLINFINE,Camlin Fine Sciences Limited,NSE
325,6.53296499664488336140,881271.800000000000,163758873.460000000000,325,CAMPUS,Campus Activewear Limited,NSE
326,5.75003549322400666050,1174668.100000000000,160606636.95100000,326,CAMS,Computer Age Management Services Limited,NSE
327,3.51535925697791888720,8564784.600000000000,155383494.468000000000,327,CANBK,Canara Bank,NSE
328,4.92404678750300222040,1601382.700000000000,152494618.55300000,328,CANFINHOME,Can Fin Homes Limited,NSE
329,5.81027584117957411690,1888539.700000000000,151314907.298000000000,329,CANTABIL,Cantabil Retail India Limited,NSE
330,4.00468508237485281660,1255699.100000000000,150580808.18700000,330,CAPACITE,Capacit'e Infraprojects Limited,NSE
331,5.55900181890973875360,1034873.600000000000,150311364.882000000000,331,CAPITALSFB,Capital Small Finance Bank Limited,NSE
332,4.00578324640758640160,528703.200000000000,149800545.790000000000,332,CAPLIPOINT,Caplin Point Laboratories Limited,NSE
333,3.54771337525467345540,3075019.800000000000,149256234.424000000000,333,CAPTRUST,Capital Trust Limited,NSE
334,5.12102098332253818000,1282388.700000000000,146314118.312000000000,334,CARBORUNIV,Carborundum Universal Limited,NSE
335,4.42549540413725308720,5842673.600000000000,144921634.586000000000,335,CAREERP,Career Point Limited,NSE
336,4.20998802392437457680,4896557.000000000000,140189113.742000000000,336,CARERATING,CARE Ratings Limited,NSE
337,5.54334523777653036560,6789614.400000000000,140016229.220000000000,337,CARRARO,Carraro India Limited,NSE
338,6.17919453223795655370,1257295.500000000000,138710134.906000000000,338,CARTRADE,Cartrade Tech Limited,NSE
339,4.01553259046238489160,1561921.800000000000,138522512.066000000000,339,CARYSIL,CARYSIL LIMITED,NSE
340,6.00079733653557563660,812680.800000000000,137021143.940000000000,340,CASTROLIND,Castrol India Limited,NSE
341,9.10049775278171363570,922283.000000000000,136587805.503000000000,341,CCCL,Consolidated Construction Consortium Limited,NSE
342,4.29493989408022248200,2701993.900000000000,135921540.186000000000,342,CCHHL,Country Club Hospitality & Holidays Limited,NSE
343,4.33443086399456133850,670029.100000000000,134783095.920000000000,343,CCL,CCL Products (India) Limited,NSE
344,6.01831551368453433900,13284384.600000000000,134739570.392000000000,344,CDSL,Central Depository Services (India) Limited,NSE
345,5.26816525769315464200,659250.300000000000,133371955.985000000000,345,CEATLTD,CEAT Limited,NSE
346,4.84632911463408812000,709341.900000000000,133103300.187000000000,346,CEIGALL,Ceigall India Limited,NSE
347,3.56077284288410427800,3322070.400000000000,133034124.086000000000,347,CELEBRITY,Celebrity Fashions Limited,NSE
348,5.91766786267417493390,558215.200000000000,131276151.700000000000,348,CELLO,Cello World Limited,NSE
349,4.72134971262595744960,1220111.300000000000,130031547.705000000000,349,CENTENKA,Century Enka Limited,NSE
350,5.04444931912845602500,629884.600000000000,127771681.892000000000,350,CENTEXT,Century Extrusions Limited,NSE
351,5.27725474154907732130,830772.200000000000,122518119.816000000000,351,CENTRALBK,Central Bank of India,NSE
352,10.70779770178496235560,5850483.800000000000,120221879.634000000000,352,CENTRUM,Centrum Capital Limited,NSE
353,3.62333171636132842680,1249520.200000000000,118431246.120000000000,353,CENTUM,Centum Electronics Limited,NSE
354,5.26489464716631632230,858661.100000000000,118140487.816000000000,354,CENTURYPLY,Century Plyboards (India) Limited,NSE
355,5.16893875135168436750,578492.200000000000,114481282.960000000000,355,CERA,Cera Sanitaryware Limited,NSE
356,4.26801756910502351990,1506701.800000000000,112549920.458000000000,356,CEREBRAINT,Cerebra Integrated Technologies Limited,NSE
357,6.71352597981360608670,535088.600000000000,112262057.050000000000,357,CESC,CESC Limited,NSE
358,3.54260892032286142860,1807463.200000000000,111628534.838000000000,358,CEWATER,Concord Enviro Systems Limited,NSE
359,4.02363441043180731580,992859.600000000000,111424689.190000000000,359,CGCL,Capri Global Capital Limited,NSE
360,5.14635272127672668390,512360.800000000000,110846210.100000000000,360,CGPOWER,CG Power and Industrial Solutions Limited,NSE
361,5.93430530520732318580,1104074.200000000000,110123337.746000000000,361,CHALET,Chalet Hotels Limited,NSE
362,5.41693366819598386400,1526003.000000000000,109400376.171000000000,362,CHAMBLFERT,Chambal Fertilizers & Chemicals Limited,NSE
363,4.05819853753454368160,1155555.200000000000,108855368.316000000000,363,CHEMBOND,Chembond Chemicals Ltd,NSE
364,5.87832318349425884190,1653951.100000000000,106076842.105000000000,364,CHEMCON,Chemcon Speciality Chemicals Limited,NSE
365,5.13680617694312597520,2054812.400000000000,105387092.705000000000,365,CHEMFAB,Chemfab Alkalis Limited,NSE
366,4.53644940656133994620,6060426.200000000000,98855388.932000000000,366,CHEMPLASTS,Chemplast Sanmar Limited,NSE
367,3.36068593987913488180,840219.400000000000,95431726.282000000000,367,CHENNPETRO,Chennai Petroleum Corporation Limited,NSE
368,4.28813272594039141030,549833.300000000000,92850077.100000000000,368,CHEVIOT,Cheviot Company Limited,NSE
369,4.93491688769037513520,632360.800000000000,92746245.092000000000,369,CHOICEIN,Choice International Limited,NSE
370,6.22742548633336888300,2522447.400000000000,92021199.024000000000,370,CHOLAFIN,Cholamandalam Investment and Finance Company Limited,NSE
371,5.06759719638581763630,542542.100000000000,91828166.770000000000,371,CHOLAHLDNG,Cholamandalam Financial Holdings Limited,NSE
372,7.57365273608189198970,1870554.000000000000,91674905.003000000000,372,CIEINDIA,CIE Automotive India Limited,NSE
373,5.64118428095188819840,1076291.000000000000,91524895.444000000000,373,CIGNITITEC,Cigniti Technologies Limited,NSE
374,5.23970254133358081390,677097.600000000000,91095940.836000000000,374,CINELINE,Cineline India Limited,NSE
375,7.52368493703347413060,1687866.200000000000,89594161.310000000000,375,CINEVISTA,Cinevista Limited,NSE
376,6.05544509584399280470,675400.800000000000,89039953.052000000000,376,CIPLA,Cipla Limited,NSE
377,4.57724989970082021920,1457645.200000000000,88713712.516000000000,377,CLEAN,Clean Science and Technology Limited,NSE
378,4.90909004022840030000,681091.400000000000,87607861.480000000000,378,CLEDUCATE,CL Educate Limited,NSE
379,4.47321042434532003380,768638.200000000000,86674683.250000000000,379,CLSEL,Chaman Lal Setia Exports Limited,NSE
380,4.93416729250391366680,854886.200000000000,85245406.390000000000,380,CMICABLES,CMI Limited,NSE
381,4.47276324149893746340,48177893.000000000000,84847591.357000000000,381,CMSINFO,CMS Info Systems Limited,NSE
382,3.91495776330043915820,1101512.400000000000,84086894.441000000000,382,COALINDIA,Coal India Limited,NSE
383,5.70177702460629245630,1986120.700000000000,83667153.617000000000,383,COASTCORP,Coastal Corporation Limited,NSE
384,7.84548824477813216190,4213034.000000000000,83556047.202000000000,384,COCHINSHIP,Cochin Shipyard Limited,NSE
385,4.40682220814069890150,558630.300000000000,82556422.572000000000,385,COFFEEDAY,Coffee Day Enterprises Limited,NSE
386,4.29003603849388991080,945257.000000000000,82489055.140000000000,386,COFORGE,Coforge Limited,NSE
387,4.75431975216914083920,4785105.000000000000,82112580.838000000000,387,COLPAL,Colgate Palmolive (India) Limited,NSE
388,4.32993184062110109780,574396.200000000000,81021372.288000000000,388,COMPINFO,Compuage Infocom Limited,NSE
389,4.62302798576687043380,7217621.400000000000,80001299.008000000000,389,COMPUSOFT,Compucom Software Limited,NSE
390,4.33857169401190445740,863158.800000000000,78640688.352000000000,390,COMSYN,Commercial Syn Bags Limited,NSE
391,6.10727681976794691080,511648.500000000000,78363163.935000000000,391,CONCOR,Container Corporation of India Limited,NSE
392,6.55267721926607313160,632040.800000000000,77957934.095000000000,392,CONCORDBIO,Concord Biotech Limited,NSE
393,5.01438445749371199520,795585.400000000000,75399052.585000000000,393,CONFIPET,Confidence Petroleum India Limited,NSE
394,4.85687860515262746020,1185363.800000000000,74507184.780000000000,394,CONSOFINVT,Consolidated Finvest & Holdings Limited,NSE
395,4.86825123280062393240,9867848.100000000000,72135788.851000000000,395,CONTROLPR,Control Print Limited,NSE
396,5.16721343904139394060,5113191.000000000000,71989950.638000000000,396,CORALFINAC,Coral India Finance & Housing Limited,NSE
397,6.21612648229228775260,598830.200000000000,71064255.416000000000,397,CORDSCABLE,Cords Cable Industries Limited,NSE
398,11.00433592834992137810,749061.000000000000,70779951.344000000000,398,COROMANDEL,Coromandel International Limited,NSE
399,4.81678313520120421720,886016.400000000000,69824085.434000000000,399,COSMOFIRST,COSMO FIRST LIMITED,NSE
400,3.99273838839919964400,4681075.800000000000,67821380.072000000000,400,COUNCODOS,Country Condo's Limited,NSE
401,6.52935439216965767660,605563.400000000000,67155495.728000000000,401,CRAFTSMAN,Craftsman Automation Limited,NSE
402,4.98454693361317780290,4096448.700000000000,66418196.829000000000,402,CREATIVE,Creative Newtech Limited,NSE
403,4.79875855393523734340,1222475.400000000000,65012841.662000000000,403,CREATIVEYE,Creative Eye Limited,NSE
404,4.87000617526163922420,7985224.100000000000,64915709.000000000000,404,CREDITACC,CREDITACCESS GRAMEEN LIMITED,NSE
405,6.13576418107206246830,533306.700000000000,62678907.343000000000,405,CREST,Crest Ventures Limited,NSE
406,5.29335692927085415550,1693440.300000000000,62176611.140000000000,406,CRISIL,CRISIL Limited,NSE
